entry_date,entry_spx,entry_vix,d5_spx,d5_vix,d5_drift,d5_pct,d5_date,d5_max_drift,d7_spx,d7_vix,d7_drift,d7_pct,d7_date,d7_max_drift,d10_spx,d10_vix,d10_drift,d10_pct,d10_date,d10_max_drift,d12_spx,d12_vix,d12_drift,d12_pct,d12_date,d12_max_drift,d14_spx,d14_vix,d14_drift,d14_pct,d14_date,d14_max_drift
2023-09-15,4450.32,13.79,4320.06,17.2,130.2599999999993,2.926980531737028,2023-09-22,130.2599999999993,4273.53,18.94,176.78999999999996,3.972523324165453,2023-09-26,176.78999999999996,4288.05,17.52,162.26999999999953,3.6462546513509038,2023-09-29,176.78999999999996,4229.45,19.78,220.8699999999999,4.963013895629976,2023-10-03,220.8699999999999,4258.19,18.49,192.1300000000001,4.317217638282194,2023-10-05,220.8699999999999
2023-09-22,4320.06,17.2,4288.05,17.52,32.01000000000022,0.7409619310842954,2023-09-29,46.530000000000655,4229.45,19.78,90.61000000000058,2.0974245728068728,2023-10-03,90.61000000000058,4308.5,17.45,11.5600000000004,0.267588876080434,2023-10-06,90.61000000000058,4358.24,17.03,38.17999999999938,0.8837840215182052,2023-10-10,90.61000000000058,4349.61,16.69,29.549999999999272,0.6840182775239064,2023-10-12,90.61000000000058
2023-09-29,4288.05,17.52,4308.5,17.45,20.449999999999818,0.47690675248655723,2023-10-06,58.600000000000364,4358.24,17.03,70.1899999999996,1.636874570025993,2023-10-10,70.1899999999996,4327.78,19.32,39.72999999999956,0.9265283753687471,2023-10-13,88.89999999999964,4373.2,17.88,85.14999999999964,1.985751098984378,2023-10-17,88.89999999999964,4278.0,21.4,10.050000000000182,0.23437226711442685,2023-10-19,88.89999999999964
2023-10-06,4308.5,17.45,4327.78,19.32,19.279999999999745,0.4474875246605488,2023-10-13,68.44999999999982,4373.2,17.88,64.69999999999982,1.501682720204243,2023-10-17,68.44999999999982,4224.16,21.71,84.34000000000015,1.9575258210514135,2023-10-20,84.34000000000015,4247.68,18.97,60.81999999999971,1.4116281768596892,2023-10-24,91.46000000000004,4137.23,20.68,171.27000000000044,3.9751653707787034,2023-10-26,171.27000000000044
2023-11-03,4358.34,14.91,4415.24,14.17,56.899999999999636,1.3055429360719821,2023-11-10,56.899999999999636,4495.7,14.16,137.35999999999967,3.151658659030724,2023-11-14,137.35999999999967,4514.02,13.8,155.6800000000003,3.5720021843178893,2023-11-17,155.6800000000003,4538.19,13.35,179.84999999999945,4.12657112570381,2023-11-21,189.03999999999996,4559.34,12.46,201.0,4.6118476300609865,2023-11-24,201.0
2023-11-10,4415.24,14.17,4514.02,13.8,98.78000000000065,2.237250976164391,2023-11-17,98.78000000000065,4538.19,13.35,122.94999999999982,2.7846730868537115,2023-11-21,132.14000000000033,4550.43,12.69,135.1900000000005,3.061894710140344,2023-11-27,144.10000000000036,4550.58,12.98,135.34000000000015,3.0652920339551226,2023-11-29,144.10000000000036,4594.63,12.63,179.39000000000033,4.062972794230898,2023-12-01,179.39000000000033
2023-11-17,4514.02,13.8,4550.43,12.69,36.409999999999854,0.8065981098887433,2023-11-27,45.31999999999971,4550.58,12.98,36.55999999999949,0.8099210902920121,2023-11-29,45.31999999999971,4569.78,13.08,55.75999999999931,1.2352625819114516,2023-12-04,80.60999999999967,4549.34,12.97,35.31999999999971,0.7824511189582612,2023-12-06,80.60999999999967,4604.37,12.35,90.34999999999945,2.0015418629071084,2023-12-08,90.34999999999945
2023-11-24,4559.34,12.46,4594.63,12.63,35.289999999999964,0.7740155373365435,2023-12-01,35.289999999999964,4567.18,12.85,7.8400000000001455,0.17195471274351432,2023-12-05,35.289999999999964,4604.37,12.35,45.029999999999745,0.987642948321462,2023-12-08,45.029999999999745,4643.7,12.07,84.35999999999967,1.8502678019186913,2023-12-12,84.35999999999967,4719.55,12.48,160.21000000000004,3.5138857817140203,2023-12-14,160.21000000000004
2023-12-01,4594.63,12.63,4604.37,12.35,9.739999999999782,0.2119866017502994,2023-12-08,45.289999999999964,4643.7,12.07,49.06999999999971,1.0679858878734458,2023-12-12,49.06999999999971,4719.19,12.28,124.55999999999949,2.7109908741291355,2023-12-15,124.92000000000007,4768.37,12.53,173.73999999999978,3.7813708612010064,2023-12-19,173.73999999999978,4746.75,13.65,152.1199999999999,3.3108215460222015,2023-12-21,173.73999999999978
2023-12-08,4604.37,12.35,4719.19,12.28,114.81999999999971,2.493717924493464,2023-12-15,115.18000000000029,4768.37,12.53,164.0,3.561833649337477,2023-12-19,164.0,4754.63,13.03,150.26000000000022,3.2634214887161597,2023-12-22,164.0,4781.58,12.43,177.21000000000004,3.84873500609204,2023-12-27,177.21000000000004,4769.83,12.45,165.46000000000004,3.5935426562157264,2023-12-29,178.98000000000047
2023-12-15,4719.19,12.28,4754.63,13.03,35.44000000000051,0.7509763328028859,2023-12-22,49.18000000000029,4781.58,12.43,62.39000000000033,1.3220489109359939,2023-12-27,62.39000000000033,4742.83,13.2,23.640000000000327,0.5009334228967329,2024-01-02,64.16000000000076,4688.68,14.13,30.50999999999931,0.6465092526471558,2024-01-04,64.16000000000076,4763.54,13.08,44.350000000000364,0.9397799198591362,2024-01-08,64.16000000000076
2023-12-22,4754.63,13.03,4742.83,13.2,11.800000000000182,0.24817914327718835,2024-01-02,28.720000000000255,4688.68,14.13,65.94999999999982,1.3870690253500235,2024-01-04,65.94999999999982,4756.5,12.76,1.8699999999998909,0.03933008457019559,2024-01-09,65.94999999999982,4780.24,12.44,25.609999999999673,0.5386328694346284,2024-01-11,65.94999999999982,4765.98,13.84,11.349999999999454,0.23871468442338215,2024-01-16,65.94999999999982
2023-12-29,4769.83,12.45,4763.54,13.08,6.289999999999964,0.1318705278804478,2024-01-08,81.14999999999964,4783.45,12.69,13.61999999999989,0.2855447678428768,2024-01-10,81.14999999999964,4765.98,13.84,3.850000000000364,0.08071566491888314,2024-01-16,81.14999999999964,4780.94,14.13,11.109999999999673,0.23292234733731962,2024-01-18,81.14999999999964,4850.43,13.19,80.60000000000036,1.6897876863536092,2024-01-22,81.14999999999964
2024-01-05,4697.24,13.35,4783.83,12.7,86.59000000000015,1.8434229462407743,2024-01-12,86.59000000000015,4739.21,14.79,41.970000000000255,0.8935034190290523,2024-01-17,86.59000000000015,4850.43,13.19,153.1900000000005,3.261276834907318,2024-01-22,153.1900000000005,4868.55,13.14,171.3100000000004,3.6470352802922656,2024-01-24,171.3100000000004,4890.97,13.26,193.73000000000047,4.124336844615146,2024-01-26,196.92000000000007
2024-01-12,4783.83,12.7,4850.43,13.19,66.60000000000036,1.3921899398599107,2024-01-22,66.60000000000036,4868.55,13.14,84.72000000000025,1.7709659415154857,2024-01-24,84.72000000000025,4927.93,13.6,144.10000000000036,3.012230785792981,2024-01-29,144.10000000000036,4845.65,14.35,61.81999999999971,1.2922700012333155,2024-01-31,144.10000000000036,4958.61,13.85,174.77999999999975,3.653557923253956,2024-02-02,174.77999999999975
2024-01-19,4839.81,13.3,4890.97,13.26,51.159999999999854,1.0570662897923648,2024-01-26,54.349999999999454,4924.97,13.31,85.15999999999985,1.7595732063861982,2024-01-30,88.11999999999989,4958.61,13.85,118.79999999999927,2.454641814451379,2024-02-02,118.79999999999927,4954.23,13.06,114.41999999999916,2.3641423940195825,2024-02-06,118.79999999999927,4997.91,12.79,158.09999999999945,3.2666571621613127,2024-02-08,158.09999999999945
2024-01-26,4890.97,13.26,4958.61,13.85,67.63999999999942,1.3829567549995074,2024-02-02,67.63999999999942,4954.23,13.06,63.25999999999931,1.2934039669022568,2024-02-06,67.63999999999942,5026.61,12.93,135.63999999999942,2.7732740131303077,2024-02-09,135.63999999999942,4953.17,15.85,62.19999999999982,1.2717313743490517,2024-02-13,135.63999999999942,5029.73,14.01,138.7599999999993,2.8370650402680715,2024-02-15,138.7599999999993
2024-02-02,4958.61,13.85,5026.61,12.93,68.0,1.3713520522888472,2024-02-09,68.0,4953.17,15.85,5.4399999999996,0.1097081641830997,2024-02-13,68.0,5005.57,14.24,46.960000000000036,0.9470395937571223,2024-02-16,71.11999999999989,4981.8,15.34,23.19000000000051,0.467671383714398,2024-02-21,71.11999999999989,5088.8,13.75,130.1900000000005,2.62553417187479,2024-02-23,130.1900000000005
2024-02-09,5026.61,12.93,5005.57,14.24,21.039999999999964,0.41857235791119596,2024-02-16,73.4399999999996,4981.8,15.34,44.80999999999949,0.8914556729087694,2024-02-21,73.4399999999996,5069.53,13.74,42.92000000000007,0.8538557795412828,2024-02-26,73.4399999999996,5069.76,13.84,43.150000000000546,0.8584314279405116,2024-02-28,73.4399999999996,5137.08,13.11,110.47000000000025,2.1977038202685364,2024-03-01,110.47000000000025
2024-02-16,5005.57,14.24,5069.53,13.74,63.960000000000036,1.277776556915597,2024-02-26,83.23000000000047,5069.76,13.84,64.19000000000051,1.2823714382178357,2024-02-28,83.23000000000047,5130.95,13.49,125.38000000000011,2.5048096420587487,2024-03-04,131.51000000000022,5104.76,14.5,99.19000000000051,1.9815925059483839,2024-03-06,131.51000000000022,5123.69,14.74,118.11999999999989,2.3597712148666363,2024-03-08,151.78999999999996
2024-02-23,5088.8,13.75,5137.08,13.11,48.279999999999745,0.9487501965099777,2024-03-01,48.279999999999745,5078.65,14.46,10.150000000000546,0.19945763244773906,2024-03-05,48.279999999999745,5123.69,14.74,34.88999999999942,0.6856233296651355,2024-03-08,68.55999999999949,5175.27,13.84,86.47000000000025,1.6992218204684848,2024-03-12,86.47000000000025,5150.48,14.4,61.67999999999938,1.2120735733375134,2024-03-14,86.47000000000025
2024-03-01,5137.08,13.11,5123.69,14.74,13.390000000000327,0.26065391233931196,2024-03-08,58.43000000000029,5175.27,13.84,38.19000000000051,0.7434184400476634,2024-03-12,58.43000000000029,5117.09,14.41,19.98999999999978,0.3891315689068456,2024-03-15,58.43000000000029,5178.51,13.82,41.43000000000029,0.8064892896353627,2024-03-19,58.43000000000029,5241.53,12.92,104.44999999999982,2.033256246739389,2024-03-21,104.44999999999982
2024-03-08,5123.69,14.74,5117.09,14.41,6.599999999999454,0.1288134137701433,2024-03-15,51.58000000000084,5178.51,13.82,54.82000000000062,1.0699320216484727,2024-03-19,54.82000000000062,5234.18,13.06,110.49000000000069,2.156453649615818,2024-03-22,117.84000000000015,5203.58,13.24,79.89000000000033,1.559227822136006,2024-03-26,117.84000000000015,5254.35,13.01,130.66000000000076,2.5501152489709717,2024-03-28,130.66000000000076
2024-03-15,5117.09,14.41,5234.18,13.06,117.09000000000015,2.2882145907146474,2024-03-22,124.4399999999996,5203.58,13.24,86.48999999999978,1.690218464009814,2024-03-26,124.4399999999996,5243.77,13.65,126.68000000000029,2.4756257951296594,2024-04-01,137.26000000000022,5211.49,14.33,94.39999999999964,1.8447985085273004,2024-04-03,137.26000000000022,5204.34,16.03,87.25,1.7050706553920294,2024-04-05,137.26000000000022
2024-03-22,5234.18,13.06,5243.77,13.65,9.590000000000146,0.18321876588119143,2024-04-01,30.600000000000364,5211.49,14.33,22.69000000000051,0.4334967463862632,2024-04-03,30.600000000000364,5202.39,15.19,31.789999999999964,0.6073539694851908,2024-04-08,86.97000000000025,5160.64,15.8,73.53999999999996,1.4049956249116378,2024-04-10,86.97000000000025,5123.41,17.31,110.77000000000044,2.1162818244691706,2024-04-12,110.77000000000044
2024-04-05,5204.34,16.03,5123.41,17.31,80.93000000000029,1.5550482866223247,2024-04-12,80.93000000000029,5051.41,18.4,152.9300000000003,2.9385090136309366,2024-04-16,152.9300000000003,4967.23,18.71,237.11000000000058,4.556005180291844,2024-04-19,237.11000000000058,5070.55,15.69,133.78999999999996,2.5707390370344743,2024-04-23,237.11000000000058,5048.42,15.37,155.92000000000007,2.995961063266429,2024-04-25,237.11000000000058
2024-04-12,5123.41,17.31,4967.23,18.71,156.1800000000003,3.048360369363379,2024-04-19,156.1800000000003,5070.55,15.69,52.85999999999967,1.0317347235532521,2024-04-23,156.1800000000003,5099.96,15.03,23.449999999999818,0.4577029751669263,2024-04-26,156.1800000000003,5035.69,15.65,87.72000000000025,1.7121409373835055,2024-04-30,156.1800000000003,5064.2,14.68,59.210000000000036,1.1556756144833233,2024-05-02,156.1800000000003
2024-04-19,4967.23,18.71,5099.96,15.03,132.73000000000047,2.672113028790704,2024-04-26,132.73000000000047,5035.69,15.65,68.46000000000004,1.3782329386801102,2024-04-30,148.9400000000005,5127.79,13.49,160.5600000000004,3.232385051628381,2024-05-03,160.5600000000004,5187.7,13.23,220.47000000000025,4.438489862559218,2024-05-07,220.47000000000025,5214.08,12.69,246.85000000000036,4.969570565486205,2024-05-09,246.85000000000036
2024-04-26,5099.96,15.03,5127.79,13.49,27.829999999999927,0.5456905544357196,2024-05-03,81.56999999999971,5187.7,13.23,87.73999999999978,1.72040565024039,2024-05-07,87.73999999999978,5222.68,12.55,122.72000000000025,2.4062933826932023,2024-05-10,122.72000000000025,5246.68,13.42,146.72000000000025,2.8768853089043884,2024-05-14,146.72000000000025,5297.1,12.42,197.14000000000033,3.86552051388639,2024-05-16,208.1899999999996
2024-05-03,5127.79,13.49,5222.68,12.55,94.89000000000033,1.8505047983634342,2024-05-10,94.89000000000033,5246.68,13.42,118.89000000000033,2.318542686030441,2024-05-14,118.89000000000033,5303.27,11.99,175.48000000000047,3.4221370219919396,2024-05-17,180.35999999999967,5321.41,11.86,193.6199999999999,3.7758956587535737,2024-05-21,193.6199999999999,5267.84,12.77,140.05000000000018,2.7311960903235155,2024-05-23,193.6199999999999
2024-05-10,5222.68,12.55,5303.27,11.99,80.59000000000015,1.5430775004403896,2024-05-17,85.46999999999935,5321.41,11.86,98.72999999999956,1.8904087556580063,2024-05-21,98.72999999999956,5304.72,11.93,82.03999999999996,1.5708410241485207,2024-05-24,98.72999999999956,5266.95,14.28,44.26999999999953,0.8476490996959324,2024-05-29,98.72999999999956,5277.51,12.92,54.82999999999993,1.0498441413220785,2024-05-31,98.72999999999956
2024-05-17,5303.27,11.99,5304.72,11.93,1.449999999999818,0.027341621301570883,2024-05-24,35.43000000000029,5266.95,14.28,36.32000000000062,0.6848604728780661,2024-05-29,36.32000000000062,5283.4,13.11,19.8700000000008,0.3746744932843472,2024-06-03,67.79000000000087,5354.03,12.63,50.75999999999931,0.957145308460616,2024-06-05,67.79000000000087,5346.99,12.22,43.719999999999345,0.8243970229688351,2024-06-07,67.79000000000087
2024-05-24,5304.72,11.93,5283.4,13.11,21.32000000000062,0.4019062269073696,2024-06-03,69.24000000000069,5354.03,12.63,49.30999999999949,0.9295495332458544,2024-06-05,69.24000000000069,5360.79,12.74,56.06999999999971,1.0569832149481917,2024-06-10,69.24000000000069,5421.03,12.04,116.30999999999949,2.192575668461285,2024-06-12,116.30999999999949,5431.6,12.66,126.88000000000011,2.391832179643791,2024-06-14,129.01999999999953
2024-05-31,5277.51,12.92,5346.99,12.22,69.47999999999956,1.3165299544671552,2024-06-07,76.51999999999953,5375.32,12.85,97.80999999999949,1.853336137686134,2024-06-11,97.80999999999949,5431.6,12.66,154.09000000000015,2.9197481388003084,2024-06-14,156.22999999999956,5487.03,12.3,209.51999999999953,3.9700540595849083,2024-06-18,209.51999999999953,5464.62,13.2,187.10999999999967,3.5454219887787928,2024-06-21,209.51999999999953
2024-06-07,5346.99,12.22,5431.6,12.66,84.61000000000058,1.582385603863119,2024-06-14,86.75,5487.03,12.3,140.03999999999996,2.6190436114524243,2024-06-18,140.03999999999996,5447.87,13.33,100.88000000000011,1.8866689483241994,2024-06-24,140.03999999999996,5477.9,12.55,130.90999999999985,2.4482933388691555,2024-06-26,140.03999999999996,5460.48,12.44,113.48999999999978,2.122502566864718,2024-06-28,140.03999999999996
2024-06-14,5431.6,12.66,5447.87,13.33,16.269999999999527,0.29954341262242296,2024-06-24,55.42999999999938,5477.9,12.55,46.29999999999927,0.8524191766698445,2024-06-26,55.42999999999938,5475.09,12.22,43.48999999999978,0.8006848810663485,2024-07-01,55.42999999999938,5537.02,12.09,105.42000000000007,1.9408645702923646,2024-07-03,105.42000000000007,5572.85,12.37,141.25,2.600522866190441,2024-07-08,141.25
2024-06-21,5464.62,13.2,5460.48,12.44,4.140000000000327,0.07576007114859454,2024-06-28,18.25,5509.01,12.03,44.39000000000033,0.8123163184265388,2024-07-02,44.39000000000033,5572.85,12.37,108.23000000000047,1.9805585749786896,2024-07-08,108.23000000000047,5633.91,12.85,169.28999999999996,3.0979281267498924,2024-07-10,169.28999999999996,5615.35,12.46,150.73000000000047,2.7582887739678235,2024-07-12,169.28999999999996
2024-06-28,5460.48,12.44,5572.85,12.37,112.3700000000008,2.0578776957337235,2024-07-08,112.3700000000008,5633.91,12.85,173.4300000000003,3.176094409282706,2024-07-10,173.4300000000003,5631.22,13.12,170.7400000000007,3.126831340834518,2024-07-15,173.4300000000003,5588.27,14.48,127.79000000000087,2.340270452414456,2024-07-17,206.72000000000025,5505.0,16.52,44.52000000000044,0.8153129395218084,2024-07-19,206.72000000000025
2024-07-05,5567.19,12.48,5615.35,12.46,48.160000000000764,0.8650683738115776,2024-07-12,66.72000000000025,5667.2,13.19,100.01000000000022,1.7964179415468167,2024-07-16,100.01000000000022,5505.0,16.52,62.1899999999996,1.117080609786977,2024-07-19,100.01000000000022,5555.74,14.72,11.449999999999818,0.20566928737836895,2024-07-23,100.01000000000022,5399.22,18.46,167.96999999999935,3.017141502265943,2024-07-25,167.96999999999935
2024-07-12,5615.35,12.46,5505.0,16.52,110.35000000000036,1.9651491002341859,2024-07-19,110.35000000000036,5555.74,14.72,59.61000000000058,1.0615544890345319,2024-07-23,110.35000000000036,5459.1,16.39,156.25,2.7825513992894475,2024-07-26,216.1300000000001,5436.44,17.69,178.91000000000076,3.186088133420014,2024-07-30,216.1300000000001,5446.68,18.59,168.67000000000007,3.003730844916168,2024-08-01,216.1300000000001
2024-07-19,5505.0,16.52,5459.1,16.39,45.899999999999636,0.8337874659400479,2024-07-26,105.77999999999975,5436.44,17.69,68.5600000000004,1.2454132606721235,2024-07-30,105.77999999999975,5346.56,23.39,158.4399999999996,2.8781108083560327,2024-08-02,158.4399999999996,5240.03,27.71,264.97000000000025,4.813260672116263,2024-08-06,318.6700000000001,5319.31,23.79,185.6899999999996,3.3731153496821,2024-08-08,318.6700000000001
2024-07-26,5459.1,16.39,5346.56,23.39,112.53999999999996,2.061511970837683,2024-08-02,112.53999999999996,5240.03,27.71,219.07000000000062,4.012932534666898,2024-08-06,272.77000000000044,5344.16,20.37,114.94000000000051,2.1054752614899983,2024-08-09,272.77000000000044,5434.43,18.12,24.670000000000073,0.45190599183015645,2024-08-13,272.77000000000044,5543.22,15.23,84.11999999999989,1.5409133373632997,2024-08-15,272.77000000000044
2024-08-16,5554.25,14.8,5634.61,15.86,80.35999999999967,1.4468200027006288,2024-08-23,80.35999999999967,5625.8,15.43,71.55000000000018,1.2882027276409989,2024-08-27,80.35999999999967,5648.4,15.0,94.14999999999964,1.6950983481117998,2024-08-30,94.14999999999964,5520.07,21.32,34.18000000000029,0.6153846153846206,2024-09-04,94.14999999999964,5408.42,22.38,145.82999999999993,2.6255570058963844,2024-09-06,145.82999999999993
2024-08-23,5634.61,15.86,5648.4,15.0,13.789999999999964,0.24473743524396477,2024-08-30,42.649999999999636,5520.07,21.32,114.53999999999996,2.032793751475257,2024-09-04,114.53999999999996,5471.05,19.45,163.5599999999995,2.9027741050400917,2024-09-09,226.1899999999996,5554.13,17.69,80.47999999999956,1.4283153581170582,2024-09-11,226.1899999999996,5626.02,16.56,8.589999999999236,0.1524506576320142,2024-09-13,226.1899999999996
2024-08-30,5648.4,15.0,5471.05,19.45,177.34999999999945,3.1398272077048275,2024-09-09,239.97999999999956,5554.13,17.69,94.26999999999953,1.6689682033850213,2024-09-11,239.97999999999956,5633.09,17.14,15.30999999999949,0.2710502089087085,2024-09-16,239.97999999999956,5618.26,18.23,30.139999999999418,0.5336024360880854,2024-09-18,239.97999999999956,5702.55,16.15,54.150000000000546,0.9586785638410974,2024-09-20,239.97999999999956
2024-09-13,5626.02,16.56,5702.55,16.15,76.52999999999975,1.3602866680175283,2024-09-20,87.61999999999989,5732.93,15.39,106.90999999999985,1.9002776385437636,2024-09-24,106.90999999999985,5738.17,16.96,112.14999999999964,1.9934163049544726,2024-09-27,119.34999999999945,5708.75,19.26,82.72999999999956,1.4704889069004297,2024-10-01,136.45999999999913,5699.94,20.49,73.91999999999916,1.3138950803587466,2024-10-03,136.45999999999913
2024-09-20,5702.55,16.15,5738.17,16.96,35.61999999999989,0.6246328396945207,2024-09-27,42.81999999999971,5708.75,19.26,6.199999999999818,0.10872329045777449,2024-10-01,59.92999999999938,5751.07,19.21,48.51999999999953,0.8508474279050517,2024-10-04,59.92999999999938,5751.13,21.42,48.57999999999993,0.8518995887804566,2024-10-08,59.92999999999938,5780.05,20.93,77.5,1.3590411307222208,2024-10-10,89.48999999999978
2024-09-27,5738.17,16.96,5751.07,19.21,12.899999999999636,0.22481034894399496,2024-10-04,38.23000000000047,5751.13,21.42,12.960000000000036,0.22585597847397404,2024-10-08,42.23000000000047,5815.03,20.46,76.85999999999967,1.3394514278942533,2024-10-11,76.85999999999967,5815.26,20.64,77.09000000000015,1.3434596744258211,2024-10-15,121.68000000000029,5841.47,19.11,103.30000000000018,1.8002255074353004,2024-10-17,121.68000000000029
2024-10-18,5864.67,18.03,5808.12,20.33,56.55000000000018,0.9642486278000328,2024-10-25,67.25,5832.92,19.34,31.75,0.541377434706471,2024-10-29,67.25,5728.8,21.88,135.8699999999999,2.316754395387974,2024-11-01,159.22000000000025,5782.76,20.49,81.90999999999985,1.396668525253763,2024-11-05,159.22000000000025,5973.1,15.2,108.43000000000029,1.8488678817393016,2024-11-07,159.22000000000025
2024-11-08,5995.54,14.94,5870.62,16.14,124.92000000000007,2.0835487712532994,2024-11-15,124.92000000000007,5916.98,16.35,78.5600000000004,1.310307328447486,2024-11-19,124.92000000000007,5969.34,15.24,26.199999999999818,0.43699149701277645,2024-11-22,124.92000000000007,6021.63,14.1,26.090000000000146,0.4351567998879191,2024-11-26,124.92000000000007,6032.38,13.51,36.840000000000146,0.6144567461813305,2024-11-29,124.92000000000007
2024-11-15,5870.62,16.14,5969.34,15.24,98.72000000000025,1.6815941076070373,2024-11-22,98.72000000000025,6021.63,14.1,151.01000000000022,2.5723007109981606,2024-11-26,151.01000000000022,6047.15,13.34,176.52999999999975,3.0070077777134228,2024-12-02,176.52999999999975,6086.49,13.45,215.8699999999999,3.6771243923129053,2024-12-04,215.8699999999999,6090.27,12.77,219.65000000000055,3.7415128214737208,2024-12-06,219.65000000000055
2024-11-22,5969.34,15.24,6047.15,13.34,77.80999999999949,1.3034941886372613,2024-12-02,77.80999999999949,6086.49,13.45,117.14999999999964,1.9625285207409804,2024-12-04,117.14999999999964,6052.85,14.19,83.51000000000022,1.398982132028,2024-12-09,120.93000000000029,6084.19,13.58,114.84999999999945,1.9239982979692805,2024-12-11,120.93000000000029,6051.09,13.81,81.75,1.369498135472263,2024-12-13,120.93000000000029
2024-11-29,6032.38,13.51,6090.27,12.77,57.89000000000033,0.9596543984298125,2024-12-06,57.89000000000033,6034.91,14.18,2.5299999999997453,0.04194032869281686,2024-12-10,57.89000000000033,6051.09,13.81,18.710000000000036,0.31015950586667346,2024-12-13,57.89000000000033,6050.61,15.87,18.229999999999563,0.30220244745854147,2024-12-17,57.89000000000033,5867.08,24.09,165.30000000000018,2.740211989297759,2024-12-19,165.30000000000018
2024-12-06,6090.27,12.77,6051.09,13.81,39.18000000000029,0.6433212320636078,2024-12-13,55.36000000000058,6050.61,15.87,39.660000000000764,0.6512026560398925,2024-12-17,55.36000000000058,5930.85,18.36,159.42000000000007,2.617617938120971,2024-12-20,223.1900000000005,6040.04,14.27,50.23000000000047,0.8247581798508189,2024-12-24,223.1900000000005,5970.84,15.95,119.43000000000029,1.960996803097404,2024-12-27,223.1900000000005
2024-12-13,6051.09,13.81,5930.85,18.36,120.23999999999978,1.9870800136834816,2024-12-20,184.01000000000022,6040.04,14.27,11.050000000000182,0.1826117278044151,2024-12-24,184.01000000000022,5906.94,17.4,144.15000000000055,2.382215435566163,2024-12-30,184.01000000000022,5868.55,17.93,182.53999999999996,3.0166465876395816,2025-01-02,184.01000000000022,5975.38,16.04,75.71000000000004,1.2511795395540313,2025-01-06,184.01000000000022
2024-12-20,5930.85,18.36,5906.94,17.4,23.910000000000764,0.4031462606540507,2024-12-30,109.1899999999996,5868.55,17.93,62.30000000000018,1.0504396503030793,2025-01-02,109.1899999999996,5909.03,17.82,21.82000000000062,0.3679067924496593,2025-01-07,109.1899999999996,5827.04,19.54,103.8100000000004,1.7503393274151327,2025-01-10,109.1899999999996,5842.91,18.71,87.94000000000051,1.4827554229157796,2025-01-14,109.1899999999996
2024-12-27,5970.84,15.95,5975.38,16.04,4.539999999999964,0.07603620261135725,2025-01-06,102.28999999999996,5918.25,17.7,52.590000000000146,0.880780593685313,2025-01-08,102.28999999999996,5842.91,18.71,127.93000000000029,2.1425796035398754,2025-01-14,143.80000000000018,5937.34,16.6,33.5,0.5610600853481252,2025-01-16,143.80000000000018,6049.24,15.06,78.39999999999964,1.313048080337099,2025-01-21,143.80000000000018
2025-01-03,5942.47,16.13,5836.22,19.19,106.25,1.7879770533128478,2025-01-13,115.43000000000029,5949.91,16.12,7.4399999999996,0.12520046378020588,2025-01-15,115.43000000000029,6049.24,15.06,106.76999999999953,1.7967276233619947,2025-01-21,115.43000000000029,6118.71,15.02,176.23999999999978,2.965770125890409,2025-01-23,176.23999999999978,6012.28,17.9,69.80999999999949,1.1747640290990025,2025-01-27,176.23999999999978
2025-01-17,5996.66,15.97,6012.28,17.9,15.61999999999989,0.26047833293866735,2025-01-27,122.05000000000018,6039.31,16.56,42.650000000000546,0.7112292509497045,2025-01-29,122.05000000000018,5994.57,18.62,2.0900000000001455,0.034852734688979294,2025-02-03,122.05000000000018,6061.48,15.77,64.81999999999971,1.0809350538466365,2025-02-05,122.05000000000018,6025.99,16.54,29.329999999999927,0.4891056021185114,2025-02-07,122.05000000000018
2025-01-24,6101.24,14.85,6040.53,16.43,60.710000000000036,0.9950436304751172,2025-01-31,88.96000000000004,6037.88,17.21,63.35999999999967,1.0384774242612924,2025-02-04,106.67000000000007,6025.99,16.54,75.25,1.2333558424189182,2025-02-07,106.67000000000007,6068.5,16.02,32.73999999999978,0.5366122296451178,2025-02-11,106.67000000000007,6115.07,15.1,13.829999999999927,0.2266752332312764,2025-02-13,106.67000000000007
2025-01-31,6040.53,16.43,6025.99,16.54,14.539999999999964,0.24070735514929922,2025-02-07,45.960000000000036,6068.5,16.02,27.970000000000255,0.4630388393071511,2025-02-11,45.960000000000036,6114.63,14.77,74.10000000000036,1.226713549969959,2025-02-14,74.53999999999996,6144.15,15.27,103.61999999999989,1.7154123893102078,2025-02-19,103.61999999999989,6013.13,18.21,27.399999999999636,0.45360258123044894,2025-02-21,103.61999999999989
2025-02-07,6025.99,16.54,6114.63,14.77,88.64000000000033,1.4709616179250269,2025-02-14,89.07999999999993,6144.15,15.27,118.15999999999985,1.9608396296708068,2025-02-19,118.15999999999985,5983.25,18.98,42.73999999999978,0.7092610508812625,2025-02-24,118.15999999999985,5956.06,19.1,69.92999999999938,1.1604732168490055,2025-02-26,118.15999999999985,5954.5,19.63,71.48999999999978,1.1863610792583423,2025-02-28,164.42000000000007
2025-02-14,6114.63,14.77,5983.25,18.98,131.3800000000001,2.1486173325287075,2025-02-24,131.3800000000001,5956.06,19.1,158.5699999999997,2.5932885554808665,2025-02-26,159.3800000000001,5849.72,22.78,264.90999999999985,4.3323962365670505,2025-03-03,264.90999999999985,5842.63,21.93,272.0,4.448347651452337,2025-03-05,336.4800000000005,5770.2,23.37,344.4300000000003,5.632883755844594,2025-03-07,376.1099999999997
